,ScrapingDate,ScrapingSite,Origin,Destination,OriginName,DestinationName,EstimatedDepartureTime,EstimatedArrivalTime,EstimatedTotalTransitTimeDays,EstimatedTotalTransitTimeHours,TotalCO2EmissionsKg,TotalDistanceMeters,CutOffs,NumberOfLegs,Legs
151,2022-11-29,Maersk,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,2022-12-04 22:30:00,2023-01-10 12:00:00,37 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MSC ALEXANDRA', 'imo': '9461374', 'flag': 'PA', 'build_year_ship': '2010', 'service': 'AE1', 'callsign': '3EXX9'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-13 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-10 12:00:00'}}"
152,2022-11-29,Maersk,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,2022-12-04 22:30:00,2023-01-12 00:01:00,38 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MILAN MAERSK', 'imo': '9778820', 'flag': 'DK', 'build_year_ship': '2017', 'service': 'AE5', 'callsign': 'OWGK2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-17 13:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-12 00:01:00'}}"
153,2022-11-29,Maersk,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,Da Nang Da Nang Terminal,Moerdijk Delta Marine Terminal BV,2022-12-11 22:30:00,2023-01-24 22:00:00,44 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK SIHANOUKVIL', 'imo': '9840714', 'flag': 'SG', 'build_year_ship': '2019', 'service': '', 'callsign': '9V6004'}, 'EstimatedDepartureTime': '2022-12-11 22:30:00', 'EstimatedArrivalTime': '2022-12-16 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK EDMONTON', 'imo': '9458030', 'flag': 'DK', 'build_year_ship': '2011', 'service': 'AE1', 'callsign': 'OYHV2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-27 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-24 22:00:00'}}"
154,2022-11-29,Maersk,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2022-11-29 04:06:00,2023-01-06 10:00:00,38 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MSC ALEXANDRA', 'imo': '9461374', 'flag': 'PA', 'build_year_ship': '2010', 'service': 'AE1', 'callsign': '3EXX9'}, 'EstimatedDepartureTime': '2022-12-13 07:00:00', 'EstimatedArrivalTime': '2023-01-06 10:00:00'}}"
155,2022-11-29,Maersk,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2022-11-29 04:06:00,2023-01-02 07:00:00,34 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'METTE MAERSK', 'imo': '9632155', 'flag': 'DK', 'build_year_ship': '2015', 'service': 'AE5', 'callsign': 'OWRS2'}, 'EstimatedDepartureTime': '2022-12-11 15:00:00', 'EstimatedArrivalTime': '2023-01-02 07:00:00'}}"
156,2022-11-29,Maersk,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2022-12-04 22:30:00,2023-01-06 10:00:00,32 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MSC ALEXANDRA', 'imo': '9461374', 'flag': 'PA', 'build_year_ship': '2010', 'service': 'AE1', 'callsign': '3EXX9'}, 'EstimatedDepartureTime': '2022-12-13 07:00:00', 'EstimatedArrivalTime': '2023-01-06 10:00:00'}}"
157,2022-11-29,Maersk,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2022-12-04 22:30:00,2023-01-08 07:00:00,34 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MILAN MAERSK', 'imo': '9778820', 'flag': 'DK', 'build_year_ship': '2017', 'service': 'AE5', 'callsign': 'OWGK2'}, 'EstimatedDepartureTime': '2022-12-17 13:00:00', 'EstimatedArrivalTime': '2023-01-08 07:00:00'}}"
158,2022-11-29,Maersk,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,Da Nang Da Nang Terminal,Rotterdam APM 2 Terminal Maasvlakte II,2022-12-11 22:30:00,2023-01-20 10:00:00,39 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK SIHANOUKVIL', 'imo': '9840714', 'flag': 'SG', 'build_year_ship': '2019', 'service': '', 'callsign': '9V6004'}, 'EstimatedDepartureTime': '2022-12-11 22:30:00', 'EstimatedArrivalTime': '2022-12-16 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK EDMONTON', 'imo': '9458030', 'flag': 'DK', 'build_year_ship': '2011', 'service': 'AE1', 'callsign': 'OYHV2'}, 'EstimatedDepartureTime': '2022-12-27 07:00:00', 'EstimatedArrivalTime': '2023-01-20 10:00:00'}}"
159,2022-11-29,Maersk,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,2022-11-29 04:06:00,2023-01-10 12:00:00,42 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MSC ALEXANDRA', 'imo': '9461374', 'flag': 'PA', 'build_year_ship': '2010', 'service': 'AE1', 'callsign': '3EXX9'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-13 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-10 12:00:00'}}"
160,2022-11-29,Maersk,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,2022-11-29 04:06:00,2023-01-06 03:00:00,38 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK KWANGYANG', 'imo': '9858747', 'flag': 'LR', 'build_year_ship': '2020', 'service': '', 'callsign': 'D5WI2'}, 'EstimatedDepartureTime': '2022-11-29 04:06:00', 'EstimatedArrivalTime': '2022-12-04 07:30:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'METTE MAERSK', 'imo': '9632155', 'flag': 'DK', 'build_year_ship': '2015', 'service': 'AE5', 'callsign': 'OWRS2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-11 15:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-06 03:00:00'}}"
161,2022-11-29,Maersk,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,2022-12-04 22:30:00,2023-01-10 12:00:00,37 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MSC ALEXANDRA', 'imo': '9461374', 'flag': 'PA', 'build_year_ship': '2010', 'service': 'AE1', 'callsign': '3EXX9'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-13 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-10 12:00:00'}}"
162,2022-11-29,Maersk,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,2022-12-04 22:30:00,2023-01-12 00:01:00,38 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK CHATTOGRAM', 'imo': '9761023', 'flag': 'SG', 'build_year_ship': '2016', 'service': '', 'callsign': '9V7929'}, 'EstimatedDepartureTime': '2022-12-04 22:30:00', 'EstimatedArrivalTime': '2022-12-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MILAN MAERSK', 'imo': '9778820', 'flag': 'DK', 'build_year_ship': '2017', 'service': 'AE5', 'callsign': 'OWGK2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-17 13:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-12 00:01:00'}}"
163,2022-11-29,Maersk,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,Da Nang Da Nang Terminal,Vlissingen Kloosterboer Vlissingen VOF,2022-12-11 22:30:00,2023-01-24 22:00:00,44 days,,,,,,"{'1': {'OriginName': 'Da Nang Da Nang Terminal', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK SIHANOUKVIL', 'imo': '9840714', 'flag': 'SG', 'build_year_ship': '2019', 'service': '', 'callsign': '9V6004'}, 'EstimatedDepartureTime': '2022-12-11 22:30:00', 'EstimatedArrivalTime': '2022-12-16 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK EDMONTON', 'imo': '9458030', 'flag': 'DK', 'build_year_ship': '2011', 'service': 'AE1', 'callsign': 'OYHV2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-27 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-24 22:00:00'}}"
164,2022-11-29,Maersk,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Amsterdam Container Terminal Vrede Amsterdam,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Amsterdam Container Terminal Vrede Amsterdam,2022-11-30 19:00:00,2022-12-28 17:00:00,28 days,,,,,,"{'1': {'OriginName': 'Guayaquil Guayaquil, Terminal Contecon Cgsa', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'MAERSK STEPNICA', 'imo': '9352004', 'flag': 'DK', 'build_year_ship': '2008', 'service': 'AC2-AC3 PENDULUM', 'callsign': 'OZDL2'}, 'EstimatedDepartureTime': '2022-11-30 19:00:00', 'EstimatedArrivalTime': '2022-12-02 22:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BULAN', 'imo': '9355343', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9V7693'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-09 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-28 17:00:00'}}"
165,2022-11-29,Maersk,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Amsterdam Container Terminal Vrede Amsterdam,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Amsterdam Container Terminal Vrede Amsterdam,2022-12-07 19:00:00,2023-01-04 10:00:00,28 days,,,,,,"{'1': {'OriginName': 'Guayaquil Guayaquil, Terminal Contecon Cgsa', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'MAERSK SIRAC', 'imo': '9725718', 'flag': 'SG', 'build_year_ship': '2015', 'service': 'AC2-AC3 PENDULUM', 'callsign': '9V5256'}, 'EstimatedDepartureTime': '2022-12-07 19:00:00', 'EstimatedArrivalTime': '2022-12-09 22:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-16 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-04 10:00:00'}}"
166,2022-11-29,Maersk,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Amsterdam Container Terminal Vrede Amsterdam,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Amsterdam Container Terminal Vrede Amsterdam,2022-12-14 19:00:00,2023-01-11 10:00:00,28 days,,,,,,"{'1': {'OriginName': 'Guayaquil Guayaquil, Terminal Contecon Cgsa', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'SALLY MAERSK', 'imo': '9120865', 'flag': 'DK', 'build_year_ship': '1998', 'service': 'AC2-AC3 PENDULUM', 'callsign': 'OZHS2'}, 'EstimatedDepartureTime': '2022-12-14 19:00:00', 'EstimatedArrivalTime': '2022-12-16 22:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATAM', 'imo': '9355331', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9VHF2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-23 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-11 10:00:00'}}"
167,2022-11-29,Maersk,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Amsterdam Container Terminal Vrede Amsterdam,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Amsterdam Container Terminal Vrede Amsterdam,2022-12-21 19:00:00,2023-01-18 10:00:00,28 days,,,,,,"{'1': {'OriginName': 'Guayaquil Guayaquil, Terminal Contecon Cgsa', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'MAERSK SALALAH', 'imo': '9352016', 'flag': 'DK', 'build_year_ship': '2008', 'service': 'AC2-AC3 PENDULUM', 'callsign': 'OZDM2'}, 'EstimatedDepartureTime': '2022-12-21 19:00:00', 'EstimatedArrivalTime': '2022-12-26 22:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-30 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-18 10:00:00'}}"
168,2022-11-29,Maersk,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Antwerp Antwerp Belgian New Fruit Terminal,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Antwerp Antwerp Belgian New Fruit Terminal,2022-11-30 19:00:00,2022-12-30 14:00:00,30 days,,,,,,"{'1': {'OriginName': 'Guayaquil Guayaquil, Terminal Contecon Cgsa', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'MAERSK STEPNICA', 'imo': '9352004', 'flag': 'DK', 'build_year_ship': '2008', 'service': 'AC2-AC3 PENDULUM', 'callsign': 'OZDL2'}, 'EstimatedDepartureTime': '2022-11-30 19:00:00', 'EstimatedArrivalTime': '2022-12-02 22:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-04 16:00:00'}, '3': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Antwerp Antwerp Belgian New Fruit Terminal', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-30 14:00:00'}}"
169,2022-11-29,Maersk,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Antwerp Antwerp Belgian New Fruit Terminal,"Guayaquil Guayaquil, Terminal Contecon Cgsa",Antwerp Antwerp Belgian New Fruit Terminal,2022-12-07 19:00:00,2023-01-06 22:00:00,30 days,,,,,,"{'1': {'OriginName': 'Guayaquil Guayaquil, Terminal Contecon Cgsa', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'MAERSK SIRAC', 'imo': '9725718', 'flag': 'SG', 'build_year_ship': '2015', 'service': 'AC2-AC3 PENDULUM', 'callsign': '9V5256'}, 'EstimatedDepartureTime': '2022-12-07 19:00:00', 'EstimatedArrivalTime': '2022-12-09 22:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Manzanillo Manzanillo Terminal', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-11 16:00:00'}, '3': {'OriginName': 'Manzanillo Manzanillo Terminal', 'DestinationName': 'Antwerp Antwerp Belgian New Fruit Terminal', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-06 22:00:00'}}"
