,ScrapingDate,ScrapingSite,Origin,Destination,OriginName,DestinationName,EstimatedDepartureTime,EstimatedArrivalTime,EstimatedTotalTransitTimeDays,EstimatedTotalTransitTimeHours,TotalCO2EmissionsKg,TotalDistanceMeters,CutOffs,NumberOfLegs,Legs
369,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Antwerp Deurganck Terminal Quays 1732-1742,Haiphong VIP Greenport Joint Stock company,Antwerp Deurganck Terminal Quays 1732-1742,2023-06-24 18:00:00,2023-07-30 14:00:00,36 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK XIAMEN', 'imo': '9858723', 'flag': 'SG', 'build_year_ship': '2020', 'service': '', 'callsign': '9V6017'}, 'EstimatedDepartureTime': '2023-06-24 18:00:00', 'EstimatedArrivalTime': '2023-06-30 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Antwerp Deurganck Terminal Quays 1732-1742', 'Vessel': {'vessel_name': 'MSC MINA', 'imo': '9839260', 'flag': 'PA', 'build_year_ship': '2018', 'service': 'AE6', 'callsign': '3ENB2'}, 'EstimatedDepartureTime': '2023-07-06 16:00:00', 'EstimatedArrivalTime': '2023-07-30 14:00:00'}}"
370,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Antwerp Deurganck Terminal Quays 1732-1742,Haiphong VIP Greenport Joint Stock company,Antwerp Deurganck Terminal Quays 1732-1742,2023-07-01 18:00:00,2023-08-06 21:30:00,36 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK NACKA', 'imo': '9893864', 'flag': 'LR', 'build_year_ship': '2021', 'service': '', 'callsign': 'D5VC8'}, 'EstimatedDepartureTime': '2023-07-01 18:00:00', 'EstimatedArrivalTime': '2023-07-07 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Antwerp Deurganck Terminal Quays 1732-1742', 'Vessel': {'vessel_name': 'MSC RAYA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': 'AE6', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-13 23:30:00', 'EstimatedArrivalTime': '2023-08-06 21:30:00'}}"
371,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Antwerp Deurganck Terminal Quays 1732-1742,Haiphong VIP Greenport Joint Stock company,Antwerp Deurganck Terminal Quays 1732-1742,2023-07-08 18:00:00,2023-08-13 14:00:00,36 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK XIAMEN', 'imo': '9858723', 'flag': 'SG', 'build_year_ship': '2020', 'service': '', 'callsign': '9V6017'}, 'EstimatedDepartureTime': '2023-07-08 18:00:00', 'EstimatedArrivalTime': '2023-07-14 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Antwerp Deurganck Terminal Quays 1732-1742', 'Vessel': {'vessel_name': 'MSC LORETO', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': 'AE6', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-20 16:00:00', 'EstimatedArrivalTime': '2023-08-13 14:00:00'}}"
372,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Antwerp Deurganck Terminal Quays 1732-1742,Haiphong VIP Greenport Joint Stock company,Antwerp Deurganck Terminal Quays 1732-1742,2023-07-15 18:00:00,2023-08-20 14:00:00,36 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK NACKA', 'imo': '9893864', 'flag': 'LR', 'build_year_ship': '2021', 'service': '', 'callsign': 'D5VC8'}, 'EstimatedDepartureTime': '2023-07-15 18:00:00', 'EstimatedArrivalTime': '2023-07-21 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Antwerp Deurganck Terminal Quays 1732-1742', 'Vessel': {'vessel_name': 'MSC MARIELLA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': 'AE6', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-27 16:00:00', 'EstimatedArrivalTime': '2023-08-20 14:00:00'}}"
373,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,2023-05-21 21:30:00,2023-06-27 23:01:00,37 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK NACKA', 'imo': '9893864', 'flag': 'LR', 'build_year_ship': '2021', 'service': '', 'callsign': 'D5VC8'}, 'EstimatedDepartureTime': '2023-05-21 21:30:00', 'EstimatedArrivalTime': '2023-05-26 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MONACO MAERSK', 'imo': '9778832', 'flag': 'DK', 'build_year_ship': '2017', 'service': 'AE5', 'callsign': 'OWNL2'}, 'EstimatedDepartureTime': '2023-06-03 10:00:00', 'EstimatedArrivalTime': '2023-06-24 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-27 00:01:00', 'EstimatedArrivalTime': '2023-06-27 23:01:00'}}"
374,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,2023-05-27 18:00:00,2023-07-04 23:01:00,38 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK DHAKA', 'imo': '9871165', 'flag': 'PA', 'build_year_ship': '2020', 'service': '', 'callsign': '3FKF4'}, 'EstimatedDepartureTime': '2023-05-27 18:00:00', 'EstimatedArrivalTime': '2023-06-02 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'METTE MAERSK', 'imo': '9632155', 'flag': 'DK', 'build_year_ship': '2015', 'service': 'AE5', 'callsign': 'OWRS2'}, 'EstimatedDepartureTime': '2023-06-11 03:01:00', 'EstimatedArrivalTime': '2023-07-01 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-04 00:01:00', 'EstimatedArrivalTime': '2023-07-04 23:01:00'}}"
375,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,2023-06-03 18:00:00,2023-07-11 23:01:00,38 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK NACKA', 'imo': '9893864', 'flag': 'LR', 'build_year_ship': '2021', 'service': '', 'callsign': 'D5VC8'}, 'EstimatedDepartureTime': '2023-06-03 18:00:00', 'EstimatedArrivalTime': '2023-06-09 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAASTRICHT MAERSK', 'imo': '9780483', 'flag': 'DK', 'build_year_ship': '2019', 'service': 'AE5', 'callsign': 'OWSE2'}, 'EstimatedDepartureTime': '2023-06-18 03:01:00', 'EstimatedArrivalTime': '2023-07-08 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-11 00:01:00', 'EstimatedArrivalTime': '2023-07-11 23:01:00'}}"
376,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,2023-06-10 18:00:00,2023-07-18 23:01:00,38 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK XIAMEN', 'imo': '9858723', 'flag': 'SG', 'build_year_ship': '2020', 'service': '', 'callsign': '9V6017'}, 'EstimatedDepartureTime': '2023-06-10 18:00:00', 'EstimatedArrivalTime': '2023-06-16 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MILAN MAERSK', 'imo': '9778820', 'flag': 'DK', 'build_year_ship': '2017', 'service': 'AE5', 'callsign': 'OWGK2'}, 'EstimatedDepartureTime': '2023-06-24 10:00:00', 'EstimatedArrivalTime': '2023-07-15 07:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-18 00:01:00', 'EstimatedArrivalTime': '2023-07-18 23:01:00'}}"
377,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,2023-06-17 18:00:00,2023-07-26 06:00:00,38 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK NACKA', 'imo': '9893864', 'flag': 'LR', 'build_year_ship': '2021', 'service': '', 'callsign': 'D5VC8'}, 'EstimatedDepartureTime': '2023-06-17 18:00:00', 'EstimatedArrivalTime': '2023-06-23 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MERETE MAERSK', 'imo': '9632064', 'flag': 'DK', 'build_year_ship': '2014', 'service': 'AE5', 'callsign': 'OWQZ2'}, 'EstimatedDepartureTime': '2023-06-30 03:00:00', 'EstimatedArrivalTime': '2023-07-22 15:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-25 07:00:00', 'EstimatedArrivalTime': '2023-07-26 06:00:00'}}"
378,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,2023-06-24 18:00:00,2023-08-02 06:00:00,38 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK XIAMEN', 'imo': '9858723', 'flag': 'SG', 'build_year_ship': '2020', 'service': '', 'callsign': '9V6017'}, 'EstimatedDepartureTime': '2023-06-24 18:00:00', 'EstimatedArrivalTime': '2023-06-30 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MADRID MAERSK', 'imo': '9778791', 'flag': 'DK', 'build_year_ship': '2017', 'service': 'AE5', 'callsign': 'OWMD2'}, 'EstimatedDepartureTime': '2023-07-07 03:00:00', 'EstimatedArrivalTime': '2023-07-29 15:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-01 07:00:00', 'EstimatedArrivalTime': '2023-08-02 06:00:00'}}"
379,2023-05-22,Maersk,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,Haiphong VIP Greenport Joint Stock company,Moerdijk Delta Marine Terminal BV,2023-07-01 18:00:00,2023-08-09 06:00:00,38 days,,,,,,"{'1': {'OriginName': 'Haiphong VIP Greenport Joint Stock company', 'DestinationName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'Vessel': {'vessel_name': 'MAERSK NACKA', 'imo': '9893864', 'flag': 'LR', 'build_year_ship': '2021', 'service': '', 'callsign': 'D5VC8'}, 'EstimatedDepartureTime': '2023-07-01 18:00:00', 'EstimatedArrivalTime': '2023-07-07 21:00:00'}, '2': {'OriginName': 'Tanjung Pelepas Pelabuhan Tanjung Pelepas Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MARGRETHE MAERSK', 'imo': '9632131', 'flag': 'DK', 'build_year_ship': '2015', 'service': 'AE5', 'callsign': 'OWYZ2'}, 'EstimatedDepartureTime': '2023-07-14 03:00:00', 'EstimatedArrivalTime': '2023-08-05 15:00:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-08 07:00:00', 'EstimatedArrivalTime': '2023-08-09 06:00:00'}}"
